LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
39.0,VER,33,Red Bull Racing,3.0,0 days 00:01:47.281000,False,0 days 00:00:31.280000,0 days 00:00:47.035000,0 days 00:00:28.966000,SOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
40.0,VER,33,Red Bull Racing,3.0,0 days 00:01:47.780000,False,0 days 00:00:31.365000,0 days 00:00:47.376000,0 days 00:00:29.039000,SOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
41.0,VER,33,Red Bull Racing,3.0,0 days 00:01:47.396000,False,0 days 00:00:31.152000,0 days 00:00:47.097000,0 days 00:00:29.147000,SOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
42.0,VER,33,Red Bull Racing,3.0,0 days 00:01:47.826000,False,0 days 00:00:31.602000,0 days 00:00:47.134000,0 days 00:00:29.090000,SOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
43.0,VER,33,Red Bull Racing,3.0,0 days 00:01:47.640000,False,0 days 00:00:31.537000,0 days 00:00:47.113000,0 days 00:00:28.990000,SOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
44.0,VER,33,Red Bull Racing,3.0,0 days 00:01:48.380000,False,0 days 00:00:31.348000,0 days 00:00:47.169000,0 days 00:00:29.863000,SOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
1.0,BOT,77,Mercedes,18.0,0 days 00:02:51.105000,False,,0 days 00:01:23.063000,0 days 00:00:49.256000,nan,0 days 00:21:20.298000,0 days 00:21:40.510000,0 days 00:00:20.212000,4.0,19.0,Finished,2018,GP Belgica,historica
2.0,BOT,77,Mercedes,14.0,,False,0 days 00:00:54.387000,0 days 00:01:14.326000,0 days 00:00:51.510000,SOFT,0 days 00:24:21.912000,0 days 00:24:52.320000,0 days 00:00:30.408000,4.0,19.0,Finished,2018,GP Belgica,historica
3.0,BOT,77,Mercedes,16.0,,False,0 days 00:00:57.080000,0 days 00:01:09.192000,0 days 00:00:45.024000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
4.0,BOT,77,Mercedes,16.0,,False,0 days 00:00:52.633000,0 days 00:01:05.471000,0 days 00:00:48.025000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
5.0,BOT,77,Mercedes,14.0,0 days 00:01:53.789000,True,0 days 00:00:30.956000,0 days 00:00:52.758000,0 days 00:00:30.075000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
6.0,BOT,77,Mercedes,14.0,0 days 00:01:54.223000,False,0 days 00:00:31.109000,0 days 00:00:53.168000,0 days 00:00:29.946000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
7.0,BOT,77,Mercedes,13.0,0 days 00:01:52.287000,True,0 days 00:00:31.944000,0 days 00:00:50.593000,0 days 00:00:29.750000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
8.0,BOT,77,Mercedes,13.0,0 days 00:01:53.164000,False,0 days 00:00:31.258000,0 days 00:00:52.166000,0 days 00:00:29.740000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
9.0,BOT,77,Mercedes,12.0,0 days 00:01:51.763000,True,0 days 00:00:31.048000,0 days 00:00:50.811000,0 days 00:00:29.904000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
10.0,BOT,77,Mercedes,12.0,0 days 00:01:51.548000,True,0 days 00:00:31.595000,0 days 00:00:50.208000,0 days 00:00:29.745000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
11.0,BOT,77,Mercedes,11.0,0 days 00:01:50.507000,True,0 days 00:00:31.103000,0 days 00:00:49.997000,0 days 00:00:29.407000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
12.0,BOT,77,Mercedes,10.0,0 days 00:01:50.661000,False,0 days 00:00:31.028000,0 days 00:00:49.839000,0 days 00:00:29.794000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
13.0,BOT,77,Mercedes,10.0,0 days 00:01:51.593000,False,0 days 00:00:31.683000,0 days 00:00:50.099000,0 days 00:00:29.811000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
14.0,BOT,77,Mercedes,10.0,0 days 00:01:51.075000,False,0 days 00:00:31.646000,0 days 00:00:49.753000,0 days 00:00:29.676000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
15.0,BOT,77,Mercedes,10.0,0 days 00:01:50.025000,True,0 days 00:00:31.608000,0 days 00:00:48.924000,0 days 00:00:29.493000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
16.0,BOT,77,Mercedes,10.0,0 days 00:01:50.111000,False,0 days 00:00:31.607000,0 days 00:00:49.012000,0 days 00:00:29.492000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
17.0,BOT,77,Mercedes,9.0,0 days 00:01:49.907000,True,0 days 00:00:31.083000,0 days 00:00:49.227000,0 days 00:00:29.597000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
18.0,BOT,77,Mercedes,8.0,0 days 00:01:49.596000,True,0 days 00:00:31.123000,0 days 00:00:48.941000,0 days 00:00:29.532000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
19.0,BOT,77,Mercedes,8.0,0 days 00:01:50.122000,False,0 days 00:00:31.595000,0 days 00:00:48.903000,0 days 00:00:29.624000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
20.0,BOT,77,Mercedes,8.0,0 days 00:01:49.922000,False,0 days 00:00:31.378000,0 days 00:00:49.004000,0 days 00:00:29.540000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
21.0,BOT,77,Mercedes,8.0,0 days 00:01:49.817000,False,0 days 00:00:31.174000,0 days 00:00:49.402000,0 days 00:00:29.241000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
22.0,BOT,77,Mercedes,7.0,0 days 00:01:49.654000,False,0 days 00:00:31.250000,0 days 00:00:49.020000,0 days 00:00:29.384000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
23.0,BOT,77,Mercedes,6.0,0 days 00:01:48.917000,True,0 days 00:00:31.586000,0 days 00:00:48.079000,0 days 00:00:29.252000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
24.0,BOT,77,Mercedes,6.0,0 days 00:01:48.900000,True,0 days 00:00:31.645000,0 days 00:00:47.866000,0 days 00:00:29.389000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
25.0,BOT,77,Mercedes,5.0,0 days 00:01:48.482000,True,0 days 00:00:31.732000,0 days 00:00:47.597000,0 days 00:00:29.153000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
26.0,BOT,77,Mercedes,4.0,0 days 00:01:48.804000,False,0 days 00:00:31.637000,0 days 00:00:47.939000,0 days 00:00:29.228000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
27.0,BOT,77,Mercedes,4.0,0 days 00:01:48.487000,False,0 days 00:00:31.478000,0 days 00:00:47.642000,0 days 00:00:29.367000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
28.0,BOT,77,Mercedes,4.0,0 days 00:01:48.253000,True,0 days 00:00:31.578000,0 days 00:00:47.560000,0 days 00:00:29.115000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
29.0,BOT,77,Mercedes,4.0,0 days 00:01:52.864000,False,0 days 00:00:31.515000,0 days 00:00:47.792000,0 days 00:00:33.557000,SUPERSOFT,0 days 01:16:03.877000,0 days 01:16:26.159000,0 days 00:00:22.282000,4.0,19.0,Finished,2018,GP Belgica,historica
30.0,BOT,77,Mercedes,6.0,0 days 00:02:01.139000,False,0 days 00:00:45.082000,0 days 00:00:47.387000,0 days 00:00:28.670000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
31.0,BOT,77,Mercedes,6.0,0 days 00:01:48.066000,True,0 days 00:00:31.297000,0 days 00:00:47.753000,0 days 00:00:29.016000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
32.0,BOT,77,Mercedes,5.0,0 days 00:01:46.286000,True,0 days 00:00:30.639000,0 days 00:00:46.697000,0 days 00:00:28.950000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
33.0,BOT,77,Mercedes,5.0,0 days 00:01:47.011000,False,0 days 00:00:31.381000,0 days 00:00:46.729000,0 days 00:00:28.901000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
34.0,BOT,77,Mercedes,5.0,0 days 00:01:47.240000,False,0 days 00:00:31.372000,0 days 00:00:46.820000,0 days 00:00:29.048000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
35.0,BOT,77,Mercedes,5.0,0 days 00:01:47.470000,False,0 days 00:00:31.295000,0 days 00:00:47.195000,0 days 00:00:28.980000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
36.0,BOT,77,Mercedes,5.0,0 days 00:01:48.157000,False,0 days 00:00:31.513000,0 days 00:00:47.545000,0 days 00:00:29.099000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
37.0,BOT,77,Mercedes,5.0,0 days 00:01:46.994000,False,0 days 00:00:31.362000,0 days 00:00:46.808000,0 days 00:00:28.824000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
38.0,BOT,77,Mercedes,5.0,0 days 00:01:47.438000,False,0 days 00:00:31.225000,0 days 00:00:47.290000,0 days 00:00:28.923000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
39.0,BOT,77,Mercedes,5.0,0 days 00:01:47.895000,False,0 days 00:00:30.732000,0 days 00:00:48.038000,0 days 00:00:29.125000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
40.0,BOT,77,Mercedes,4.0,0 days 00:01:46.732000,False,0 days 00:00:30.712000,0 days 00:00:47.110000,0 days 00:00:28.910000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
41.0,BOT,77,Mercedes,4.0,0 days 00:01:47.857000,False,0 days 00:00:31.472000,0 days 00:00:46.857000,0 days 00:00:29.528000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
42.0,BOT,77,Mercedes,4.0,0 days 00:01:47.989000,False,0 days 00:00:31.795000,0 days 00:00:46.949000,0 days 00:00:29.245000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
43.0,BOT,77,Mercedes,4.0,0 days 00:01:47.602000,False,0 days 00:00:31.761000,0 days 00:00:46.657000,0 days 00:00:29.184000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
44.0,BOT,77,Mercedes,4.0,0 days 00:01:46.981000,False,0 days 00:00:31.678000,0 days 00:00:46.173000,0 days 00:00:29.130000,SOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
1.0,PER,11,Racing Point,6.0,0 days 00:02:32.527000,False,,0 days 00:01:13.003000,0 days 00:00:45.275000,nan,0 days 00:21:02.944000,0 days 00:21:22.822000,0 days 00:00:19.878000,5.0,4.0,Finished,2018,GP Belgica,historica
2.0,PER,11,Racing Point,3.0,,False,0 days 00:00:58.787000,0 days 00:01:17.074000,0 days 00:00:44.129000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
3.0,PER,11,Racing Point,3.0,,False,0 days 00:00:53.330000,0 days 00:01:15.778000,0 days 00:00:41.967000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
4.0,PER,11,Racing Point,3.0,,False,0 days 00:00:48.763000,0 days 00:01:14.980000,0 days 00:00:55.966000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
5.0,PER,11,Racing Point,3.0,0 days 00:01:51.257000,True,0 days 00:00:31.335000,0 days 00:00:50.473000,0 days 00:00:29.449000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
6.0,PER,11,Racing Point,3.0,0 days 00:01:51.088000,True,0 days 00:00:31.489000,0 days 00:00:49.978000,0 days 00:00:29.621000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
7.0,PER,11,Racing Point,3.0,0 days 00:01:50.924000,True,0 days 00:00:31.660000,0 days 00:00:49.734000,0 days 00:00:29.530000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
8.0,PER,11,Racing Point,3.0,0 days 00:01:50.670000,True,0 days 00:00:31.666000,0 days 00:00:49.521000,0 days 00:00:29.483000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
9.0,PER,11,Racing Point,3.0,0 days 00:01:50.760000,False,0 days 00:00:31.655000,0 days 00:00:49.549000,0 days 00:00:29.556000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
10.0,PER,11,Racing Point,4.0,0 days 00:01:51.534000,False,0 days 00:00:31.648000,0 days 00:00:50.373000,0 days 00:00:29.513000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
11.0,PER,11,Racing Point,4.0,0 days 00:01:51.527000,False,0 days 00:00:31.571000,0 days 00:00:50.373000,0 days 00:00:29.583000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
12.0,PER,11,Racing Point,4.0,0 days 00:01:50.665000,True,0 days 00:00:31.663000,0 days 00:00:49.524000,0 days 00:00:29.478000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
13.0,PER,11,Racing Point,4.0,0 days 00:01:50.478000,True,0 days 00:00:31.700000,0 days 00:00:49.380000,0 days 00:00:29.398000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
14.0,PER,11,Racing Point,4.0,0 days 00:01:50.433000,True,0 days 00:00:31.674000,0 days 00:00:49.305000,0 days 00:00:29.454000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
15.0,PER,11,Racing Point,4.0,0 days 00:01:50.303000,True,0 days 00:00:31.675000,0 days 00:00:49.133000,0 days 00:00:29.495000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
16.0,PER,11,Racing Point,4.0,0 days 00:01:50.304000,False,0 days 00:00:31.780000,0 days 00:00:48.986000,0 days 00:00:29.538000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
17.0,PER,11,Racing Point,4.0,0 days 00:01:50.366000,False,0 days 00:00:31.703000,0 days 00:00:49.033000,0 days 00:00:29.630000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
18.0,PER,11,Racing Point,4.0,0 days 00:01:50.256000,True,0 days 00:00:31.738000,0 days 00:00:49.097000,0 days 00:00:29.421000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
19.0,PER,11,Racing Point,4.0,0 days 00:01:50.212000,True,0 days 00:00:31.698000,0 days 00:00:49.032000,0 days 00:00:29.482000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
20.0,PER,11,Racing Point,4.0,0 days 00:01:50.092000,True,0 days 00:00:31.685000,0 days 00:00:48.917000,0 days 00:00:29.490000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
21.0,PER,11,Racing Point,4.0,0 days 00:01:50.108000,False,0 days 00:00:31.714000,0 days 00:00:48.937000,0 days 00:00:29.457000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
22.0,PER,11,Racing Point,4.0,0 days 00:01:50.248000,False,0 days 00:00:31.664000,0 days 00:00:49.029000,0 days 00:00:29.555000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
23.0,PER,11,Racing Point,4.0,0 days 00:01:49.829000,True,0 days 00:00:31.696000,0 days 00:00:48.634000,0 days 00:00:29.499000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
24.0,PER,11,Racing Point,4.0,0 days 00:01:49.729000,True,0 days 00:00:31.612000,0 days 00:00:48.768000,0 days 00:00:29.349000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
25.0,PER,11,Racing Point,4.0,0 days 00:01:54.655000,False,0 days 00:00:31.730000,0 days 00:00:48.987000,0 days 00:00:33.938000,SUPERSOFT,0 days 01:08:39.450000,0 days 01:09:02.500000,0 days 00:00:23.050000,5.0,4.0,Finished,2018,GP Belgica,historica
26.0,PER,11,Racing Point,5.0,0 days 00:02:03.182000,False,0 days 00:00:45.640000,0 days 00:00:48.617000,0 days 00:00:28.925000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
27.0,PER,11,Racing Point,5.0,0 days 00:01:48.865000,True,0 days 00:00:31.025000,0 days 00:00:48.873000,0 days 00:00:28.967000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
28.0,PER,11,Racing Point,5.0,0 days 00:01:48.786000,True,0 days 00:00:31.380000,0 days 00:00:48.253000,0 days 00:00:29.153000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
29.0,PER,11,Racing Point,5.0,0 days 00:01:48.103000,True,0 days 00:00:31.415000,0 days 00:00:47.644000,0 days 00:00:29.044000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
30.0,PER,11,Racing Point,4.0,0 days 00:01:48.193000,False,0 days 00:00:31.531000,0 days 00:00:47.593000,0 days 00:00:29.069000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
31.0,PER,11,Racing Point,4.0,0 days 00:01:48.390000,False,0 days 00:00:31.595000,0 days 00:00:47.694000,0 days 00:00:29.101000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
32.0,PER,11,Racing Point,4.0,0 days 00:01:48.355000,False,0 days 00:00:31.510000,0 days 00:00:47.721000,0 days 00:00:29.124000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
33.0,PER,11,Racing Point,4.0,0 days 00:01:48.230000,False,0 days 00:00:31.461000,0 days 00:00:47.624000,0 days 00:00:29.145000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
34.0,PER,11,Racing Point,4.0,0 days 00:01:48.275000,False,0 days 00:00:31.496000,0 days 00:00:47.682000,0 days 00:00:29.097000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
35.0,PER,11,Racing Point,4.0,0 days 00:01:48.279000,False,0 days 00:00:31.420000,0 days 00:00:47.794000,0 days 00:00:29.065000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
36.0,PER,11,Racing Point,4.0,0 days 00:01:48.123000,False,0 days 00:00:31.422000,0 days 00:00:47.662000,0 days 00:00:29.039000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
37.0,PER,11,Racing Point,4.0,0 days 00:01:48.369000,False,0 days 00:00:31.496000,0 days 00:00:47.850000,0 days 00:00:29.023000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
38.0,PER,11,Racing Point,4.0,0 days 00:01:48.080000,True,0 days 00:00:31.429000,0 days 00:00:47.604000,0 days 00:00:29.047000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
39.0,PER,11,Racing Point,4.0,0 days 00:01:48.134000,False,0 days 00:00:31.348000,0 days 00:00:47.688000,0 days 00:00:29.098000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
40.0,PER,11,Racing Point,5.0,0 days 00:01:50.345000,False,0 days 00:00:31.527000,0 days 00:00:49.424000,0 days 00:00:29.394000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
41.0,PER,11,Racing Point,5.0,0 days 00:01:48.945000,False,0 days 00:00:31.452000,0 days 00:00:48.263000,0 days 00:00:29.230000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
42.0,PER,11,Racing Point,5.0,0 days 00:01:48.888000,False,0 days 00:00:31.855000,0 days 00:00:47.794000,0 days 00:00:29.239000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
43.0,PER,11,Racing Point,5.0,0 days 00:01:48.656000,False,0 days 00:00:31.500000,0 days 00:00:47.856000,0 days 00:00:29.300000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
44.0,PER,11,Racing Point,5.0,0 days 00:01:48.562000,False,0 days 00:00:31.486000,0 days 00:00:47.716000,0 days 00:00:29.360000,SOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
1.0,OCO,31,Racing Point,7.0,0 days 00:02:33.245000,False,,0 days 00:01:13.719000,0 days 00:00:45.366000,nan,0 days 00:21:03.850000,0 days 00:21:23.399000,0 days 00:00:19.549000,6.0,3.0,Finished,2018,GP Belgica,historica
2.0,OCO,31,Racing Point,4.0,,False,0 days 00:00:59.102000,0 days 00:01:16.766000,0 days 00:00:44.556000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
3.0,OCO,31,Racing Point,4.0,,False,0 days 00:00:54.129000,0 days 00:01:14.553000,0 days 00:00:42.448000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
4.0,OCO,31,Racing Point,4.0,,False,0 days 00:00:49.497000,0 days 00:01:13.781000,0 days 00:00:55.677000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
5.0,OCO,31,Racing Point,4.0,0 days 00:01:51.951000,True,0 days 00:00:31.252000,0 days 00:00:51.072000,0 days 00:00:29.627000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
6.0,OCO,31,Racing Point,4.0,0 days 00:01:51.736000,True,0 days 00:00:31.778000,0 days 00:00:50.485000,0 days 00:00:29.473000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
7.0,OCO,31,Racing Point,5.0,0 days 00:01:52.679000,False,0 days 00:00:31.411000,0 days 00:00:51.686000,0 days 00:00:29.582000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
8.0,OCO,31,Racing Point,5.0,0 days 00:01:51.224000,True,0 days 00:00:31.621000,0 days 00:00:50.174000,0 days 00:00:29.429000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
9.0,OCO,31,Racing Point,5.0,0 days 00:01:51.016000,True,0 days 00:00:31.653000,0 days 00:00:49.826000,0 days 00:00:29.537000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
10.0,OCO,31,Racing Point,5.0,0 days 00:01:51.054000,False,0 days 00:00:31.719000,0 days 00:00:49.823000,0 days 00:00:29.512000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
11.0,OCO,31,Racing Point,5.0,0 days 00:01:50.855000,True,0 days 00:00:31.660000,0 days 00:00:49.716000,0 days 00:00:29.479000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
12.0,OCO,31,Racing Point,5.0,0 days 00:01:50.569000,True,0 days 00:00:31.583000,0 days 00:00:49.587000,0 days 00:00:29.399000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
13.0,OCO,31,Racing Point,5.0,0 days 00:01:50.581000,False,0 days 00:00:31.621000,0 days 00:00:49.480000,0 days 00:00:29.480000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
14.0,OCO,31,Racing Point,5.0,0 days 00:01:50.667000,False,0 days 00:00:31.738000,0 days 00:00:49.466000,0 days 00:00:29.463000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
15.0,OCO,31,Racing Point,5.0,0 days 00:01:50.403000,True,0 days 00:00:31.684000,0 days 00:00:49.286000,0 days 00:00:29.433000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
16.0,OCO,31,Racing Point,5.0,0 days 00:01:50.714000,False,0 days 00:00:31.699000,0 days 00:00:49.421000,0 days 00:00:29.594000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
17.0,OCO,31,Racing Point,5.0,0 days 00:01:50.658000,False,0 days 00:00:31.701000,0 days 00:00:49.408000,0 days 00:00:29.549000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
18.0,OCO,31,Racing Point,5.0,0 days 00:01:50.400000,True,0 days 00:00:31.698000,0 days 00:00:49.320000,0 days 00:00:29.382000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
19.0,OCO,31,Racing Point,5.0,0 days 00:01:50.452000,False,0 days 00:00:31.635000,0 days 00:00:49.379000,0 days 00:00:29.438000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
20.0,OCO,31,Racing Point,5.0,0 days 00:01:50.339000,True,0 days 00:00:31.657000,0 days 00:00:49.212000,0 days 00:00:29.470000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
21.0,OCO,31,Racing Point,5.0,0 days 00:01:50.199000,True,0 days 00:00:31.628000,0 days 00:00:49.153000,0 days 00:00:29.418000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
22.0,OCO,31,Racing Point,5.0,0 days 00:01:50.448000,False,0 days 00:00:31.578000,0 days 00:00:49.388000,0 days 00:00:29.482000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
23.0,OCO,31,Racing Point,5.0,0 days 00:01:50.439000,False,0 days 00:00:31.686000,0 days 00:00:49.264000,0 days 00:00:29.489000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
24.0,OCO,31,Racing Point,5.0,0 days 00:01:54.416000,False,0 days 00:00:31.577000,0 days 00:00:49.137000,0 days 00:00:33.702000,SUPERSOFT,0 days 01:06:55.302000,0 days 01:07:18.414000,0 days 00:00:23.112000,6.0,3.0,Finished,2018,GP Belgica,historica
25.0,OCO,31,Racing Point,7.0,0 days 00:02:03.773000,False,0 days 00:00:45.559000,0 days 00:00:49.280000,0 days 00:00:28.934000,SOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
26.0,OCO,31,Racing Point,6.0,0 days 00:01:49.058000,True,0 days 00:00:31.374000,0 days 00:00:48.658000,0 days 00:00:29.026000,SOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
27.0,OCO,31,Racing Point,6.0,0 days 00:01:48.917000,True,0 days 00:00:31.444000,0 days 00:00:48.395000,0 days 00:00:29.078000,SOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
28.0,OCO,31,Racing Point,6.0,0 days 00:01:48.722000,True,0 days 00:00:31.364000,0 days 00:00:48.281000,0 days 00:00:29.077000,SOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
29.0,OCO,31,Racing Point,6.0,0 days 00:01:48.883000,False,0 days 00:00:31.401000,0 days 00:00:48.271000,0 days 00:00:29.211000,SOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
